tweet_raw,tweet,date,tweet_id
RT @GOPLeader: While President Trump is overseas defending the countryDemocrats are in Washington dividing the country. ://t.co/obd0__,rt @gopleader: while president trump is overseas defending the countrydemocrats are in washington dividing the country. ://t.co/obd0__,12/4/19 23:53,1.20E+18
RT @RepArmstrongND: Today has been like everything else in the sham impeachment - purposely misleading and not based on the facts. The fact__,rt @reparmstrongnd: today has been like everything else in the sham impeachment - purposely misleading and not based on the facts. the fact__,12/4/19 23:53,1.20E+18
.@NATO has now recognized SPACE as an operational domain and the alliance is STRONGER for it. U.S. leadership ensures peace through strength and we must continue to show strength and WIN on all fronts __ land air sea and SPACE!,.@nato has now recognized space as an operational domain and the alliance is stronger for it. u.s. leadership ensures peace through strength and we must continue to show strength and win on all fronts __ land air sea and space!,12/4/19 22:43,1.20E+18
The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO. I got along great with the NATO leaders even getting them to pay $130 Billion a year more &amp; $400 Billion a year more in 3 years. No increase for U.S. only deep respect!,the fake news media is doing everything possible to belittle my very successful trip to london for nato. i got along great with the nato leaders even getting them to pay $130 billion a year more &amp; $400 billion a year more in 3 years. no increase for u.s. only deep respect!,12/4/19 22:36,1.20E+18
RT @FLOTUS: A minor child deserves privacy and should be kept out of politics. Pamela Karlan you should be ashamed of your very angry and__,rt @flotus: a minor child deserves privacy and should be kept out of politics. pamela karlan you should be ashamed of your very angry and__,12/4/19 22:35,1.20E+18
RT @RepDougCollins: .@RepMikeJohnson: __The greatest danger of this fraudulent impeachment production is not what happens this afternoon or__,rt @repdougcollins: .@repmikejohnson: __the greatest danger of this fraudulent impeachment production is not what happens this afternoon or__,12/4/19 22:33,1.20E+18
RT @SteveScalise: ___ BREAKING: @RepMattGaetz asked the witnesses in today's sham hearing to raise their hands if they have personal knowledg__,rt @stevescalise: ___ breaking: @repmattgaetz asked the witnesses in today's sham hearing to raise their hands if they have personal knowledg__,12/4/19 22:33,1.20E+18
"RT @RepMattGaetz: ""To all of the witnesses: if you have personal knowledge of a single material fact in the Schiff report please raise you__","rt @repmattgaetz: ""to all of the witnesses: if you have personal knowledge of a single material fact in the schiff report please raise you__",12/4/19 22:33,1.20E+18
RT @RepAndyBiggsAZ: All 3 of the Democrats' law professors came w/ preconceived biases. Two have said for years that various acts by the Pr__,rt @repandybiggsaz: all 3 of the democrats' law professors came w/ preconceived biases. two have said for years that various acts by the pr__,12/4/19 22:33,1.20E+18
RT @WhiteHouse: Anyone with personal knowledge of a single material fact in the Schiff report? ://t.co/HOIOEsRg9Y,rt @whitehouse: anyone with personal knowledge of a single material fact in the schiff report? ://t.co/hoioesrg9y,12/4/19 21:47,1.20E+18
RT @GOPoversight: .@RepMattGaetz just brought the house down. When will Democrats bring in witnesses with actual first-hand knowledge of__,rt @gopoversight: .@repmattgaetz just brought the house down. when will democrats bring in witnesses with actual first-hand knowledge of__,12/4/19 21:15,1.20E+18
RT @RepAndyBiggsAZ: ___ Mic drop from @RepRatcliffe &amp; Jonathan Turley _______ RATCLIFFE: So if I were to summarize your testimony - no bribery__,rt @repandybiggsaz: ___ mic drop from @repratcliffe &amp; jonathan turley _______ ratcliffe: so if i were to summarize your testimony - no bribery__,12/4/19 20:59,1.20E+18
RT @HouseGOP: ___WATCH: @Jim_Jordan highlights why this is a predetermined impeachment by Democrats. ://t.co/l9EexBKMGe,rt @housegop: ___watch: @jim_jordan highlights why this is a predetermined impeachment by democrats. ://t.co/l9eexbkmge,12/4/19 20:58,1.20E+18
RT @RepDougCollins: .@RepSteveChabot: __It would seem__since Schiff for example misled the American people on multiple occasions__common sen__,rt @repdougcollins: .@repstevechabot: __it would seem__since schiff for example misled the american people on multiple occasions__common sen__,12/4/19 20:58,1.20E+18
RT @RepDougCollins: Turley to Congress: __If you impeach a president if you make a high crime &amp; misdemeanor out of going to the courts it__,rt @repdougcollins: turley to congress: __if you impeach a president if you make a high crime &amp; misdemeanor out of going to the courts it__,12/4/19 20:57,1.20E+18
"RT @WhiteHouse: ""If you impeach a president if you make a high crime and misdemeanor out of going to the courts it is an abuse of power.__","rt @whitehouse: ""if you impeach a president if you make a high crime and misdemeanor out of going to the courts it is an abuse of power.__",12/4/19 20:57,1.20E+18
RT @GReschenthaler: I had hoped that my colleagues across the aisle would want to hear all the facts before they undo the 2016 election bu__,rt @greschenthaler: i had hoped that my colleagues across the aisle would want to hear all the facts before they undo the 2016 election bu__,12/4/19 20:57,1.20E+18
RT @KenCalvert: House Democrats have brought Congress to a standstill with their impeachment obsession.__ Passage of #USMCA__ Lower Drug P__,rt @kencalvert: house democrats have brought congress to a standstill with their impeachment obsession.__ passage of #usmca__ lower drug p__,12/4/19 20:57,1.20E+18
RT @RepDougCollins: Prof. Turley: __Impeachments have to be based on proof not presumptions.__ ://t.co/sl06UHs5ju,rt @repdougcollins: prof. turley: __impeachments have to be based on proof not presumptions.__ ://t.co/sl06uhs5ju,12/4/19 20:57,1.20E+18
RT @RepMarkMeadows: Jonathan Turley not a Trump supporter looks at Democrats and delivers one of the most powerful quotes of the hearing__,rt @repmarkmeadows: jonathan turley not a trump supporter looks at democrats and delivers one of the most powerful quotes of the hearing__,12/4/19 20:57,1.20E+18
RT @HouseGOP: As House Democrats kick off another day of their impeachment sham here__s a reminder that after two weeks of public testimony__,rt @housegop: as house democrats kick off another day of their impeachment sham here__s a reminder that after two weeks of public testimony__,12/4/19 20:56,1.20E+18
RT @SteveScalise: WATCH __ Legal expert testifying before Nadler's Judiciary Committee says this would be the first impeachment in history w__,rt @stevescalise: watch __ legal expert testifying before nadler's judiciary committee says this would be the first impeachment in history w__,12/4/19 20:56,1.20E+18
Thank you @NATO! #NATOLondon ://t.co/8gJeXZxwpH,thank you @nato! #natolondon ://t.co/8gjexzxwph,12/4/19 16:46,1.20E+18
....When today__s meetings are over I will be heading back to Washington. We won__t be doing a press conference at the close of NATO because we did so many over the past two days. Safe travels to all!,....when today__s meetings are over i will be heading back to washington. we won__t be doing a press conference at the close of nato because we did so many over the past two days. safe travels to all!,12/4/19 14:26,1.20E+18
Great progress has been made by NATO over the last three years. Countries other than the U.S. have agreed to pay 130 Billion Dollars more per year and by 2024 that number will be 400 Billion Dollars. NATO will be richer and stronger than ever before....,great progress has been made by nato over the last three years. countries other than the u.s. have agreed to pay 130 billion dollars more per year and by 2024 that number will be 400 billion dollars. nato will be richer and stronger than ever before....,12/4/19 14:26,1.20E+18
....Just finished meetings with Turkey and Germany. Heading to a meeting now with those countries that have met their 2% GOALS followed by meetings with Denmark and Italy....,....just finished meetings with turkey and germany. heading to a meeting now with those countries that have met their 2% goals followed by meetings with denmark and italy....,12/4/19 14:26,1.20E+18
Enjoyed my meeting with Prime Minister @BorisJohnson of the United Kingdom at @10DowningStreet last night. Talked about numerous subjects including @NATO and Trade.,enjoyed my meeting with prime minister @borisjohnson of the united kingdom at @10downingstreet last night. talked about numerous subjects including @nato and trade.,12/4/19 9:22,1.20E+18
RT @RoyalFamily: ___An official photograph of Her Majesty The Queen The Prince of Wales NATO Secretary General and Heads of State and Gov__,rt @royalfamily: ___an official photograph of her majesty the queen the prince of wales nato secretary general and heads of state and gov__,12/4/19 8:57,1.20E+18
RT @TeamTrump: There's no denying that since @realDonaldTrump took office @NATO has been significantly stronger.The president secured $1__,rt @teamtrump: there's no denying that since @realdonaldtrump took office @nato has been significantly stronger.the president secured $1__,12/4/19 0:14,1.20E+18
